# BUSCO version is: 5.2.2 
# The lineage dataset is:  (Creation date: 2024-01-08, number of genomes: 80, number of BUSCOs: 1152)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
22409at135614	Complete	cluster_001_consensus	2882854	2883393	+	174.2	134	https://v10-1.orthodb.org/?query=22409at135614	Smr domain
22443at135614	Complete	cluster_001_consensus	3112715	3113125	-	215.3	116	https://v10-1.orthodb.org/?query=22443at135614	Winged helix-like DNA-binding domain superfamily
22448at135614	Complete	cluster_001_consensus	3517555	3518031	-	156.9	115	https://v10-1.orthodb.org/?query=22448at135614	CheW-like domain
22582at135614	Complete	cluster_001_consensus	3335625	3336092	-	213.9	130	https://v10-1.orthodb.org/?query=22582at135614	SET domain
22604at135614	Complete	cluster_001_consensus	4107735	4108217	-	233.4	136	https://v10-1.orthodb.org/?query=22604at135614	Ribosomal-protein-alanine acetyltransferase
22637at135614	Complete	cluster_001_consensus	3125342	3125779	+	167.4	108	https://v10-1.orthodb.org/?query=22637at135614	HIT-like domain
22654at135614	Complete	cluster_001_consensus	2502556	2503014	+	176.0	121	https://v10-1.orthodb.org/?query=22654at135614	NUDIX hydrolase
22690at135614	Complete	cluster_001_consensus	4013753	4014430	+	212.2	158	https://v10-1.orthodb.org/?query=22690at135614	SGNH hydrolase superfamily
22710at135614	Complete	cluster_001_consensus	1292006	1292410	+	222.4	121	https://v10-1.orthodb.org/?query=22710at135614	A0A0A0M6S6_9GAMM
22720at135614	Complete	cluster_001_consensus	25655	26311	+	265.4	194	https://v10-1.orthodb.org/?query=22720at135614	Trimeric LpxA-like superfamily
22778at135614	Complete	cluster_001_consensus	4166134	4166496	+	199.9	105	https://v10-1.orthodb.org/?query=22778at135614	6-pyruvoyl tetrahydropterin synthase/QueD family
22781at135614	Complete	cluster_001_consensus	2478501	2478926	-	235.2	121	https://v10-1.orthodb.org/?query=22781at135614	Nucleoside diphosphate kinase
22888at135614	Complete	cluster_001_consensus	1751689	1752045	+	148.5	97	https://v10-1.orthodb.org/?query=22888at135614	Arsenate reductase
22920at135614	Complete	cluster_001_consensus	1954260	1954703	+	279.2	139	https://v10-1.orthodb.org/?query=22920at135614	Translation initiation factor 3, C-terminal
23004at135614	Complete	cluster_001_consensus	4041881	4042405	-	301.7	150	https://v10-1.orthodb.org/?query=23004at135614	Transcriptional repressor NrdR
23019at135614	Complete	cluster_001_consensus	4493684	4494151	-	197.1	123	https://v10-1.orthodb.org/?query=23019at135614	Deoxyuridine 5'-triphosphate nucleotidohydrolase
23053at135614	Complete	cluster_001_consensus	3420006	3420575	+	208.6	143	https://v10-1.orthodb.org/?query=23053at135614	Lipid/polyisoprenoid-binding, YceI-like
23079at135614	Complete	cluster_001_consensus	3576366	3576884	-	242.5	130	https://v10-1.orthodb.org/?query=23079at135614	Peptidoglycan-associated protein
23122at135614	Complete	cluster_001_consensus	1549681	1550472	-	299.4	216	https://v10-1.orthodb.org/?query=23122at135614	Cytochrome c assembly protein
23188at135614	Complete	cluster_001_consensus	194443	194925	+	206.7	127	https://v10-1.orthodb.org/?query=23188at135614	Winged helix-like DNA-binding domain superfamily
23223at135614	Complete	cluster_001_consensus	860666	861382	+	204.0	189	https://v10-1.orthodb.org/?query=23223at135614	Lipoprotein
23227at135614	Complete	cluster_001_consensus	1143085	1143660	-	228.2	142	https://v10-1.orthodb.org/?query=23227at135614	Nitroreductase
23237at135614	Complete	cluster_001_consensus	1196938	1197312	+	207.9	107	https://v10-1.orthodb.org/?query=23237at135614	Ribosomal protein S12, bacterial-type
23250at135614	Complete	cluster_001_consensus	4206389	4206859	-	188.2	135	https://v10-1.orthodb.org/?query=23250at135614	ATP synthase subunit b
23255at135614	Complete	cluster_001_consensus	1208540	1208938	+	205.5	116	https://v10-1.orthodb.org/?query=23255at135614	Ribosomal protein S8
23294at135614	Complete	cluster_001_consensus	3878722	3879192	+	242.3	135	https://v10-1.orthodb.org/?query=23294at135614	EVE domain
23298at135614	Complete	cluster_001_consensus	2808647	2809027	-	207.7	116	https://v10-1.orthodb.org/?query=23298at135614	Aspartate 1-decarboxylase
23302at135614	Complete	cluster_001_consensus	3171647	3172219	-	233.1	156	https://v10-1.orthodb.org/?query=23302at135614	Nucleoside triphosphate pyrophosphatase Maf-like protein
23306at135614	Complete	cluster_001_consensus	1206755	1207123	+	209.8	103	https://v10-1.orthodb.org/?query=23306at135614	Ribosomal protein L14P
23317at135614	Complete	cluster_001_consensus	3365296	3365979	+	263.4	189	https://v10-1.orthodb.org/?query=23317at135614	Protein of unknown function DUF3108
23329at135614	Complete	cluster_001_consensus	1351711	1352193	-	241.4	141	https://v10-1.orthodb.org/?query=23329at135614	Peroxiredoxin
23352at135614	Complete	cluster_001_consensus	2845946	2846269	+	186.6	84	https://v10-1.orthodb.org/?query=23352at135614	Ferredoxin
23359at135614	Complete	cluster_001_consensus	911891	912403	+	218.2	135	https://v10-1.orthodb.org/?query=23359at135614	7,8-Dihydro-6-hydroxymethylpterin-pyrophosphokinase, HPPK
23383at135614	Complete	cluster_001_consensus	1354254	1354640	+	190.6	97	https://v10-1.orthodb.org/?query=23383at135614	Two-component system response regulator
23488at135614	Complete	cluster_001_consensus	1882192	1882782	+	227.7	139	https://v10-1.orthodb.org/?query=23488at135614	Ribosome maturation factor RimP
23490at135614	Complete	cluster_001_consensus	2220239	2221342	+	275.9	137	https://v10-1.orthodb.org/?query=23490at135614	RNA polymerase-binding transcription factor DksA
23491at135614	Complete	cluster_001_consensus	4460188	4460763	-	157.9	131	https://v10-1.orthodb.org/?query=23491at135614	Thioredoxin-like superfamily
23503at135614	Complete	cluster_001_consensus	2382199	2383089	-	237.5	179	https://v10-1.orthodb.org/?query=23503at135614	tRNA-modifying protein YgfZ
23598at135614	Complete	cluster_001_consensus	4067137	4067790	-	233.2	165	https://v10-1.orthodb.org/?query=23598at135614	General secretion pathway protein GspM
23656at135614	Complete	cluster_001_consensus	1213339	1213731	+	189.5	102	https://v10-1.orthodb.org/?query=23656at135614	Ribosomal protein S11
23681at135614	Complete	cluster_001_consensus	1866753	1867220	+	194.9	109	https://v10-1.orthodb.org/?query=23681at135614	NADH-quinone oxidoreductase subunit A
23697at135614	Complete	cluster_001_consensus	1959576	1959932	+	183.6	96	https://v10-1.orthodb.org/?query=23697at135614	MerR family transcriptional regulator
23700at135614	Complete	cluster_001_consensus	1215606	1215989	+	237.0	116	https://v10-1.orthodb.org/?query=23700at135614	Ribosomal protein L17
23719at135614	Complete	cluster_001_consensus	2846388	2846906	-	162.2	131	https://v10-1.orthodb.org/?query=23719at135614	Putative secreted protein
23793at135614	Complete	cluster_001_consensus	1185320	1185748	+	221.6	120	https://v10-1.orthodb.org/?query=23793at135614	Ribosomal protein L11, C-terminal
23840at135614	Complete	cluster_001_consensus	3177770	3178180	-	187.7	94	https://v10-1.orthodb.org/?query=23840at135614	Ribosomal silencing factor RsfS
23876at135614	Complete	cluster_001_consensus	3861450	3861830	-	229.1	116	https://v10-1.orthodb.org/?query=23876at135614	Endoribonuclease
23880at135614	Complete	cluster_001_consensus	3579556	3580005	-	120.4	109	https://v10-1.orthodb.org/?query=23880at135614	protein TolR
23887at135614	Complete	cluster_001_consensus	4364055	4364495	-	206.8	123	https://v10-1.orthodb.org/?query=23887at135614	D-aminoacyl-tRNA deacylase
23942at135614	Complete	cluster_001_consensus	308985	309503	+	234.8	145	https://v10-1.orthodb.org/?query=23942at135614	Cytochrome c-like domain
23998at135614	Complete	cluster_001_consensus	4102274	4102699	+	185.5	115	https://v10-1.orthodb.org/?query=23998at135614	DNA polymerase III subunit chi
24007at135614	Complete	cluster_001_consensus	3451961	3452356	-	179.0	109	https://v10-1.orthodb.org/?query=24007at135614	Glycine cleavage system H protein
24013at135614	Complete	cluster_001_consensus	3575541	3576359	-	252.2	188	https://v10-1.orthodb.org/?query=24013at135614	Cell division coordinator CpoB
24046at135614	Complete	cluster_001_consensus	1491470	1491877	-	167.9	109	https://v10-1.orthodb.org/?query=24046at135614	thioesterase
24078at135614	Complete	cluster_001_consensus	2687640	2688188	-	222.4	130	https://v10-1.orthodb.org/?query=24078at135614	NUDIX hydrolase
24151at135614	Complete	cluster_001_consensus	1726395	1726856	-	217.3	128	https://v10-1.orthodb.org/?query=24151at135614	beta-hydroxyacyl-ACP dehydratase
24179at135614	Complete	cluster_001_consensus	1630655	1631377	-	184.8	166	https://v10-1.orthodb.org/?query=24179at135614	Signal transduction histidine kinase, phosphotransfer (Hpt) domain
24283at135614	Complete	cluster_001_consensus	245551	245988	+	201.9	126	https://v10-1.orthodb.org/?query=24283at135614	Rhodanese-like domain
24308at135614	Complete	cluster_001_consensus	2048765	2049388	+	192.8	141	https://v10-1.orthodb.org/?query=24308at135614	methyltransferase
24313at135614	Complete	cluster_001_consensus	3114180	3114611	-	193.2	121	https://v10-1.orthodb.org/?query=24313at135614	Oligoketide cyclase
24319at135614	Complete	cluster_001_consensus	2416721	2417077	-	169.5	100	https://v10-1.orthodb.org/?query=24319at135614	Pterin 4 alpha carbinolamine dehydratase
24337at135614	Complete	cluster_001_consensus	584011	584499	-	196.1	126	https://v10-1.orthodb.org/?query=24337at135614	Winged helix-like DNA-binding domain superfamily
24341at135614	Complete	cluster_001_consensus	1216315	1216833	+	203.5	138	https://v10-1.orthodb.org/?query=24341at135614	Disulfide bond formation protein B
24362at135614	Complete	cluster_001_consensus	1301866	1302399	-	174.8	117	https://v10-1.orthodb.org/?query=24362at135614	Outer membrane lipoprotein Slp
24381at135614	Complete	cluster_001_consensus	4205858	4206385	-	192.5	142	https://v10-1.orthodb.org/?query=24381at135614	ATP synthase subunit delta
24386at135614	Complete	cluster_001_consensus	732648	733379	+	249.6	149	https://v10-1.orthodb.org/?query=24386at135614	Lipid/polyisoprenoid-binding, YceI-like
24412at135614	Complete	cluster_001_consensus	1556093	1556500	+	230.7	116	https://v10-1.orthodb.org/?query=24412at135614	Ribosomal protein L19
24441at135614	Complete	cluster_001_consensus	3880100	3880549	+	210.8	117	https://v10-1.orthodb.org/?query=24441at135614	ACR family protein
24478at135614	Complete	cluster_001_consensus	3376321	3376713	+	185.8	120	https://v10-1.orthodb.org/?query=24478at135614	Phosphotransferase system, mannose-type IIA component
24497at135614	Complete	cluster_001_consensus	3160918	3161301	-	99.5	85	https://v10-1.orthodb.org/?query=24497at135614	Protein of unknown function DUF4870
24590at135614	Complete	cluster_001_consensus	4736382	4737023	-	262.9	169	https://v10-1.orthodb.org/?query=24590at135614	rRNA small subunit methyltransferase G
24619at135614	Complete	cluster_001_consensus	4408184	4408525	+	157.3	96	https://v10-1.orthodb.org/?query=24619at135614	Thioredoxin
24626at135614	Complete	cluster_001_consensus	1311795	1312265	+	158.8	127	https://v10-1.orthodb.org/?query=24626at135614	Large ribosomal RNA subunit accumulation protein YceD
24630at135614	Complete	cluster_001_consensus	3180318	3180959	-	194.5	143	https://v10-1.orthodb.org/?query=24630at135614	LPS-assembly lipoprotein LptE
24687at135614	Complete	cluster_001_consensus	596167	596652	-	172.9	120	https://v10-1.orthodb.org/?query=24687at135614	Membrane protein
24692at135614	Complete	cluster_001_consensus	3342320	3342649	+	154.9	92	https://v10-1.orthodb.org/?query=24692at135614	Rieske 
24695at135614	Complete	cluster_001_consensus	4036051	4036530	-	217.9	122	https://v10-1.orthodb.org/?query=24695at135614	NusB antitermination factor
24777at135614	Complete	cluster_001_consensus	1207139	1207456	+	151.0	93	https://v10-1.orthodb.org/?query=24777at135614	Ribosomal protein L24
24795at135614	Complete	cluster_001_consensus	878334	878819	+	193.0	127	https://v10-1.orthodb.org/?query=24795at135614	Rod shape-determining protein MreD
24809at135614	Complete	cluster_001_consensus	3113230	3113625	+	122.2	79	https://v10-1.orthodb.org/?query=24809at135614	Outer membrane protein assembly factor BamE
24811at135614	Complete	cluster_001_consensus	1204768	1205103	+	188.2	102	https://v10-1.orthodb.org/?query=24811at135614	Ribosomal protein L22/L17
24817at135614	Complete	cluster_001_consensus	276367	276798	+	200.7	118	https://v10-1.orthodb.org/?query=24817at135614	Peptidyl-tRNA hydrolase
24844at135614	Complete	cluster_001_consensus	655664	656056	+	214.3	113	https://v10-1.orthodb.org/?query=24844at135614	Ribosomal protein S5 domain 2-type fold
24890at135614	Complete	cluster_001_consensus	4449715	4450161	+	226.1	133	https://v10-1.orthodb.org/?query=24890at135614	Glutamyl-tRNA amidotransferase
24952at135614	Complete	cluster_001_consensus	665222	665608	+	217.5	109	https://v10-1.orthodb.org/?query=24952at135614	Iron-sulfur cluster insertion protein ErpA
24960at135614	Complete	cluster_001_consensus	3074616	3074978	+	186.3	98	https://v10-1.orthodb.org/?query=24960at135614	Winged helix-like DNA-binding domain superfamily
25055at135614	Complete	cluster_001_consensus	1270862	1271257	+	238.9	110	https://v10-1.orthodb.org/?query=25055at135614	Alkyl hydroperoxide reductase AhpD
25064at135614	Complete	cluster_001_consensus	1321730	1322083	+	180.7	106	https://v10-1.orthodb.org/?query=25064at135614	Pilus assembly protein PilZ
25067at135614	Complete	cluster_001_consensus	1955152	1955511	+	192.7	108	https://v10-1.orthodb.org/?query=25067at135614	Ribosomal protein L20
25068at135614	Complete	cluster_001_consensus	1875539	1876198	+	267.4	167	https://v10-1.orthodb.org/?query=25068at135614	NADH
25092at135614	Complete	cluster_001_consensus	3369238	3369786	+	206.5	139	https://v10-1.orthodb.org/?query=25092at135614	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
25103at135614	Complete	cluster_001_consensus	4071305	4071736	-	216.3	125	https://v10-1.orthodb.org/?query=25103at135614	Type II secretion system protein G
25106at135614	Complete	cluster_001_consensus	2504147	2504761	+	199.5	146	https://v10-1.orthodb.org/?query=25106at135614	High frequency lysogenization protein HflD
25109at135614	Complete	cluster_001_consensus	3433998	3434426	-	162.4	116	https://v10-1.orthodb.org/?query=25109at135614	Histidine kinase
25159at135614	Complete	cluster_001_consensus	4489874	4490215	+	150.5	84	https://v10-1.orthodb.org/?query=25159at135614	Lipid A biosynthesis, N-terminal
25180at135614	Complete	cluster_001_consensus	3855624	3856274	+	279.6	179	https://v10-1.orthodb.org/?query=25180at135614	A0A1D8Y839_9GAMM
25230at135614	Complete	cluster_001_consensus	1176927	1177580	+	168.9	148	https://v10-1.orthodb.org/?query=25230at135614	Outer-membrane lipoprotein LolB
25237at135614	Complete	cluster_001_consensus	2139222	2139707	-	265.9	140	https://v10-1.orthodb.org/?query=25237at135614	Endoribonuclease YbeY
25239at135614	Complete	cluster_001_consensus	2264712	2265011	+	142.4	83	https://v10-1.orthodb.org/?query=25239at135614	YCII-related
25262at135614	Complete	cluster_001_consensus	1887244	1887636	+	208.6	109	https://v10-1.orthodb.org/?query=25262at135614	Ribosome-binding factor A
25282at135614	Complete	cluster_001_consensus	1987663	1988139	-	163.5	134	https://v10-1.orthodb.org/?query=25282at135614	Late embryogenesis abundant protein, LEA_2 subgroup
25305at135614	Complete	cluster_001_consensus	1201754	1202065	+	197.2	95	https://v10-1.orthodb.org/?query=25305at135614	Ribosomal protein S10
25326at135614	Complete	cluster_001_consensus	3876295	3876837	-	150.9	131	https://v10-1.orthodb.org/?query=25326at135614	Uncharacterised protein family UPF0149
25344at135614	Complete	cluster_001_consensus	2150403	2150843	+	193.5	111	https://v10-1.orthodb.org/?query=25344at135614	Stringent starvation protein B
25376at135614	Complete	cluster_001_consensus	1896370	1896690	+	175.5	93	https://v10-1.orthodb.org/?query=25376at135614	Glutaredoxin
25413at135614	Complete	cluster_001_consensus	1212972	1213328	+	199.3	104	https://v10-1.orthodb.org/?query=25413at135614	Ribosomal protein S13
25417at135614	Complete	cluster_001_consensus	1893885	1894388	+	256.3	136	https://v10-1.orthodb.org/?query=25417at135614	5-(carboxyamino)imidazole ribonucleotide mutase
25420at135614	Complete	cluster_001_consensus	1088137	1088517	+	173.8	107	https://v10-1.orthodb.org/?query=25420at135614	Diacylglycerol kinase
25428at135614	Complete	cluster_001_consensus	2879349	2879729	+	147.7	107	https://v10-1.orthodb.org/?query=25428at135614	NDUFAF3/Mth938 domain-containing protein
25462at135614	Complete	cluster_001_consensus	4447454	4447810	-	177.8	104	https://v10-1.orthodb.org/?query=25462at135614	7,8-dihydroneopterin aldolase
25497at135614	Complete	cluster_001_consensus	694412	694858	-	253.1	135	https://v10-1.orthodb.org/?query=25497at135614	3-dehydroquinate dehydratase
25507at135614	Complete	cluster_001_consensus	1716977	1717423	+	163.6	113	https://v10-1.orthodb.org/?query=25507at135614	Membrane protein
25509at135614	Complete	cluster_001_consensus	2999114	2999563	-	194.1	123	https://v10-1.orthodb.org/?query=25509at135614	Ribosomal protein L9
25598at135614	Complete	cluster_001_consensus	2501985	2502365	-	184.3	93	https://v10-1.orthodb.org/?query=25598at135614	ATP-dependent Clp protease adapter protein ClpS
25610at135614	Complete	cluster_001_consensus	1959296	1959595	+	186.7	89	https://v10-1.orthodb.org/?query=25610at135614	Integration host factor subunit alpha
25620at135614	Complete	cluster_001_consensus	987495	987833	-	152.0	103	https://v10-1.orthodb.org/?query=25620at135614	A0A0M1EWG6_STEMA
25639at135614	Complete	cluster_001_consensus	3581032	3581490	-	184.2	113	https://v10-1.orthodb.org/?query=25639at135614	tol-pal system-associated acyl-CoA thioesterase
25688at135614	Complete	cluster_001_consensus	3000894	3001232	-	145.3	94	https://v10-1.orthodb.org/?query=25688at135614	FeS cluster insertion, C-terminal, conserved site
25703at135614	Complete	cluster_001_consensus	242622	243398	-	178.1	181	https://v10-1.orthodb.org/?query=25703at135614	Tetrapyrrole biosynthesis, uroporphyrinogen III synthase
25752at135614	Complete	cluster_001_consensus	2475621	2476481	-	287.8	225	https://v10-1.orthodb.org/?query=25752at135614	Membrane protein
25759at135614	Complete	cluster_001_consensus	3144944	3145351	-	146.5	89	https://v10-1.orthodb.org/?query=25759at135614	Cysteine methyltransferase
25939at135614	Complete	cluster_001_consensus	4116792	4117436	+	192.8	142	https://v10-1.orthodb.org/?query=25939at135614	ABC transporter
25969at135614	Complete	cluster_001_consensus	2286274	2286585	+	166.3	80	https://v10-1.orthodb.org/?query=25969at135614	Integration host factor subunit beta
25971at135614	Complete	cluster_001_consensus	245046	245474	+	129.1	100	https://v10-1.orthodb.org/?query=25971at135614	Hypothetical secreted protein
25981at135614	Complete	cluster_001_consensus	2394389	2394853	+	192.0	118	https://v10-1.orthodb.org/?query=25981at135614	Biopolymer transporter
26032at135614	Complete	cluster_001_consensus	4201170	4201592	-	180.9	114	https://v10-1.orthodb.org/?query=26032at135614	ATP synthase delta/epsilon subunit, C-terminal domain
26054at135614	Complete	cluster_001_consensus	693829	694314	-	241.2	134	https://v10-1.orthodb.org/?query=26054at135614	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
26065at135614	Complete	cluster_001_consensus	1798749	1799540	+	246.3	172	https://v10-1.orthodb.org/?query=26065at135614	Glycine zipper 2TM domain
26103at135614	Complete	cluster_001_consensus	1300286	1300606	+	160.8	93	https://v10-1.orthodb.org/?query=26103at135614	nucleoid-associated protein
26112at135614	Complete	cluster_001_consensus	701657	701944	+	149.5	87	https://v10-1.orthodb.org/?query=26112at135614	GroES chaperonin family
26117at135614	Complete	cluster_001_consensus	3324185	3324652	-	248.8	140	https://v10-1.orthodb.org/?query=26117at135614	YqgF/RNase H-like domain
26118at135614	Complete	cluster_001_consensus	4070785	4071294	-	130.8	108	https://v10-1.orthodb.org/?query=26118at135614	General secretion pathway, GspH
26146at135614	Complete	cluster_001_consensus	2066735	2067088	+	164.1	87	https://v10-1.orthodb.org/?query=26146at135614	Preprotein translocase subunit YajC
26153at135614	Complete	cluster_001_consensus	3336266	3336724	+	192.3	117	https://v10-1.orthodb.org/?query=26153at135614	Winged helix-like DNA-binding domain superfamily
26215at135614	Complete	cluster_001_consensus	2049939	2050436	+	160.5	129	https://v10-1.orthodb.org/?query=26215at135614	Signal peptide protein
26270at135614	Complete	cluster_001_consensus	3587017	3587703	-	163.1	141	https://v10-1.orthodb.org/?query=26270at135614	Alpha/Beta hydrolase fold
26329at135614	Complete	cluster_001_consensus	1558602	1559009	+	171.5	110	https://v10-1.orthodb.org/?query=26329at135614	RNA-binding S4 domain
26361at135614	Complete	cluster_001_consensus	1210821	1211264	+	210.9	130	https://v10-1.orthodb.org/?query=26361at135614	Ribosomal protein L15
26396at135614	Complete	cluster_001_consensus	1204486	1204755	+	174.9	81	https://v10-1.orthodb.org/?query=26396at135614	Ribosomal protein S19, bacterial-type
26413at135614	Complete	cluster_001_consensus	3754915	3755256	-	130.5	73	https://v10-1.orthodb.org/?query=26413at135614	Rieske 
26417at135614	Complete	cluster_001_consensus	3369783	3370358	+	148.4	137	https://v10-1.orthodb.org/?query=26417at135614	Lipopolysaccharide assembly, LptC-related
26467at135614	Complete	cluster_001_consensus	1208029	1208334	+	162.1	92	https://v10-1.orthodb.org/?query=26467at135614	Ribosomal protein S14
26468at135614	Complete	cluster_001_consensus	2879028	2879333	+	141.7	88	https://v10-1.orthodb.org/?query=26468at135614	RNA-binding protein
26494at135614	Complete	cluster_001_consensus	1893557	1893826	-	110.3	70	https://v10-1.orthodb.org/?query=26494at135614	Trm112-like
26509at135614	Complete	cluster_001_consensus	1301404	1301754	+	159.1	93	https://v10-1.orthodb.org/?query=26509at135614	HIT-like domain
26513at135614	Complete	cluster_001_consensus	1993928	1994206	-	150.0	79	https://v10-1.orthodb.org/?query=26513at135614	Fe(II) trafficking protein YggX
26548at135614	Complete	cluster_001_consensus	3162895	3163476	+	257.7	161	https://v10-1.orthodb.org/?query=26548at135614	Ribosome-associated, YjgA
26652at135614	Complete	cluster_001_consensus	1209572	1209931	+	196.2	107	https://v10-1.orthodb.org/?query=26652at135614	Ribosomal protein L18
26859at135614	Complete	cluster_001_consensus	1888801	1889061	+	152.3	74	https://v10-1.orthodb.org/?query=26859at135614	Ribosomal protein S15
26870at135614	Complete	cluster_001_consensus	3373183	3373500	+	151.0	91	https://v10-1.orthodb.org/?query=26870at135614	Ribosome hibernation promoting factor/RaiA
26925at135614	Complete	cluster_001_consensus	1002897	1003265	-	109.7	91	https://v10-1.orthodb.org/?query=26925at135614	Uncharacterised protein family UPF0102
26963at135614	Complete	cluster_001_consensus	2383745	2384131	+	182.8	117	https://v10-1.orthodb.org/?query=26963at135614	succinate dehydrogenase, hydrophobic membrane anchor protein
26965at135614	Complete	cluster_001_consensus	1495468	1495728	+	156.5	70	https://v10-1.orthodb.org/?query=26965at135614	Ribosomal protein L27
27005at135614	Complete	cluster_001_consensus	3756773	3757204	+	152.5	102	https://v10-1.orthodb.org/?query=27005at135614	Large-conductance mechanosensitive channel
27169at135614	Complete	cluster_001_consensus	3857895	3858173	-	142.2	73	https://v10-1.orthodb.org/?query=27169at135614	Ribosomal protein L31
27234at135614	Complete	cluster_001_consensus	2050668	2050952	+	149.3	71	https://v10-1.orthodb.org/?query=27234at135614	Ferredoxin
27263at135614	Complete	cluster_001_consensus	1283015	1283287	+	147.2	84	https://v10-1.orthodb.org/?query=27263at135614	Histone-like DNA-binding protein
27265at135614	Complete	cluster_001_consensus	3408307	3408558	+	109.9	65	https://v10-1.orthodb.org/?query=27265at135614	WGR domain
27290at135614	Complete	cluster_001_consensus	3376706	3376975	+	129.8	71	https://v10-1.orthodb.org/?query=27290at135614	Phosphocarrier protein HPr
27317at135614	Complete	cluster_001_consensus	3225477	3225893	-	125.3	100	https://v10-1.orthodb.org/?query=27317at135614	Membrane protein
27327at135614	Complete	cluster_001_consensus	1206471	1206740	+	146.4	71	https://v10-1.orthodb.org/?query=27327at135614	Ribosomal protein S17/S11
27362at135614	Complete	cluster_001_consensus	2873963	2874241	-	171.4	70	https://v10-1.orthodb.org/?query=27362at135614	RNA-binding protein Hfq
27504at135614	Complete	cluster_001_consensus	2704584	2704910	-	144.6	75	https://v10-1.orthodb.org/?query=27504at135614	Trp repressor
27508at135614	Complete	cluster_001_consensus	4726794	4727030	-	158.6	73	https://v10-1.orthodb.org/?query=27508at135614	Ribosomal protein L28/L24
27513at135614	Complete	cluster_001_consensus	889749	890027	+	128.3	82	https://v10-1.orthodb.org/?query=27513at135614	Uncharacterised protein family UPF0250
27518at135614	Complete	cluster_001_consensus	686234	686506	-	131.6	67	https://v10-1.orthodb.org/?query=27518at135614	DNA binding HTH domain,  Fis-type
27543at135614	Complete	cluster_001_consensus	2968121	2968438	+	106.6	76	https://v10-1.orthodb.org/?query=27543at135614	Polyhydroxyalkanoic acid synthase
27634at135614	Complete	cluster_001_consensus	2383356	2383748	+	127.6	104	https://v10-1.orthodb.org/?query=27634at135614	succinate dehydrogenase, cytochrome b556 subunit
27635at135614	Complete	cluster_001_consensus	1495135	1495455	+	152.3	88	https://v10-1.orthodb.org/?query=27635at135614	Ribosomal protein L21
27667at135614	Complete	cluster_001_consensus	217814	218329	+	253.2	168	https://v10-1.orthodb.org/?query=27667at135614	Lipid/polyisoprenoid-binding, YceI-like
27674at135614	Complete	cluster_001_consensus	4097769	4098230	+	118.5	97	https://v10-1.orthodb.org/?query=27674at135614	RDD
27769at135614	Complete	cluster_001_consensus	3331999	3332424	+	181.7	115	https://v10-1.orthodb.org/?query=27769at135614	DNA-binding protein
27781at135614	Complete	cluster_001_consensus	2499037	2499255	+	171.5	71	https://v10-1.orthodb.org/?query=27781at135614	Translation initiation factor IF-1
27788at135614	Complete	cluster_001_consensus	2365490	2365882	-	152.8	76	https://v10-1.orthodb.org/?query=27788at135614	Cytochrome C
27799at135614	Complete	cluster_001_consensus	3367906	3368148	-	141.1	70	https://v10-1.orthodb.org/?query=27799at135614	BolA protein
27807at135614	Complete	cluster_001_consensus	244517	245023	+	136.4	95	https://v10-1.orthodb.org/?query=27807at135614	Thioesterase
27857at135614	Complete	cluster_001_consensus	1796247	1796675	-	106.6	107	https://v10-1.orthodb.org/?query=27857at135614	Cytochrome c/b562
27901at135614	Complete	cluster_001_consensus	3872047	3872394	+	116.4	87	https://v10-1.orthodb.org/?query=27901at135614	PilZ domain
27907at135614	Complete	cluster_001_consensus	4070372	4070788	-	127.0	106	https://v10-1.orthodb.org/?query=27907at135614	General secretion pathway protein GspI
27917at135614	Complete	cluster_001_consensus	3963918	3964115	-	113.3	52	https://v10-1.orthodb.org/?query=27917at135614	Zinc finger, CHCC-type
27937at135614	Complete	cluster_001_consensus	3864411	3864710	-	139.7	78	https://v10-1.orthodb.org/?query=27937at135614	DNA-directed RNA polymerase subunit omega
27944at135614	Complete	cluster_001_consensus	1627588	1627965	+	134.5	98	https://v10-1.orthodb.org/?query=27944at135614	DUF4845 domain-containing protein
28036at135614	Complete	cluster_001_consensus	1187585	1187950	+	134.9	97	https://v10-1.orthodb.org/?query=28036at135614	Ribosomal protein L7/L12
28048at135614	Complete	cluster_001_consensus	1270557	1270865	+	132.7	64	https://v10-1.orthodb.org/?query=28048at135614	Glutaredoxin
28084at135614	Complete	cluster_001_consensus	202403	202675	+	122.4	73	https://v10-1.orthodb.org/?query=28084at135614	EF-hand domain
28092at135614	Complete	cluster_001_consensus	1554302	1554562	+	153.2	77	https://v10-1.orthodb.org/?query=28092at135614	Ribosomal protein S16
28129at135614	Complete	cluster_001_consensus	1876195	1876500	+	164.1	86	https://v10-1.orthodb.org/?query=28129at135614	NADH-quinone oxidoreductase subunit K
28179at135614	Complete	cluster_001_consensus	1203342	1203641	+	152.4	81	https://v10-1.orthodb.org/?query=28179at135614	Ribosomal protein L25/L23
28259at135614	Complete	cluster_001_consensus	3215191	3215433	+	113.5	56	https://v10-1.orthodb.org/?query=28259at135614	RNA-binding protein
28375at135614	Complete	cluster_001_consensus	4534212	4534490	+	129.1	70	https://v10-1.orthodb.org/?query=28375at135614	Ubiquinone biosynthesis accessory factor UbiK
